Unnamed: 0,filename,offset,end,freq_min,freq_max,start,sound_id_species,kw_ecotype,pod,call_type,comments,annotator,path,duration
393,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4385.881631,188.727515,692.9,8845.1,185.882,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.8455149999999776
394,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4388.899607,189.82364499999983,366.8,8614.1,188.9,KW,KWT,,T2,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,0.9236449999998512
395,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4389.696939,190.87926499999944,366.8,9606.0,189.697,KW,KWT,,T1,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.182264999999461
396,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4390.743132,192.0607340000002,665.8,8152.2,190.743,KW,KWT,,T4,Could be T3…,,/data/audio/JASCO/ClipExport/true,1.3177340000002005
397,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4392.908233,193.548394,543.5,7581.5,192.908,KW,KWT,,T1,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,0.6403940000000148
398,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4393.46242,194.70584199999985,611.4,7608.7,193.462,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.243841999999859
399,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4396.385398,197.357906,638.6,9279.9,196.385,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,0.9729059999999664
400,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4397.304753,198.00697000000008,625.0,5597.8,197.305,KW,KWT,,T1,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,0.7019700000000739
401,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4398.511649,199.73121099999963,760.9,7106.0,198.512,KW,KWT,,T2,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.219210999999632
402,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4400.003623,203.00892500000015,964.7,4157.6,200.004,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,3.004925000000185
403,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4403.476528,205.2503989999997,665.8,8451.1,203.477,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,1.7733989999996993
404,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4405.614481,206.6484830000004,421.2,6426.6,205.614,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,1.034483000000364
405,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4408.223459,210.93235800000008,720.1,44809.8,208.223,KW,KWT,,T15,Looks like T15 except here the tones are before the buzz (which is inverted),,/data/audio/JASCO/ClipExport/true,2.7093580000000657
406,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4413.285033,214.8736700000001,380.4,7663.0,213.285,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.5886700000000928
407,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4418.925425,220.16884199999987,462.0,6535.3,218.925,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.243841999999859
408,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4420.600301,222.0778319999996,489.1,6997.3,220.6,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.47783199999958
409,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4423.040807,224.407994,516.3,5298.9,223.041,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.366993999999977
410,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4425.081175,226.620409,625.0,7486.4,225.081,KW,KWT,,T1?,It is weird,,/data/audio/JASCO/ClipExport/true,1.5394089999999778
411,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4428.27825,229.81740799999963,652.2,5081.5,228.278,KW,KWT,,T2,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.5394079999996393
412,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4432.315395,233.3617980000003,1358.7,4728.3,232.315,KW,KWT,,T11,,,/data/audio/JASCO/ClipExport/true,1.046798000000308
413,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4433.731651,235.0743640000001,607.3,5951.4,233.732,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,1.3423640000000887
414,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4435.197167,236.50241899999932,607.3,7867.7,235.197,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.3054189999993469
415,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4436.613423,238.9898460000001,458.8,8515.5,236.613,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.376846000000114
416,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4439.076476,241.20654099999956,823.2,7570.9,239.076,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.130540999999539
417,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4444.923647,246.2663640000001,620.8,7786.8,244.924,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.3423640000000887
418,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4446.807883,248.32277799999972,1052.6,60167.3,246.808,KW,KWT?,,EL,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.514777999999751
419,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4451.482712,253.7859550000001,701.8,29446.7,251.483,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.302955000000111
420,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4454.336538,256.1596600000007,566.8,27152.5,254.337,KW,KWT,,T7,A bit of a robotic version of T7,,/data/audio/JASCO/ClipExport/true,1.822660000000724
421,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4457.475724,258.5966890000003,593.8,9406.2,257.476,KW,KWT,,T4,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.1206890000003114
422,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4458.498083,259.8649949999994,499.3,18097.2,258.498,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.366994999999406
423,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4459.938969,261.7739749999998,593.8,20283.4,259.939,KW,KWT?,,,Whistle with EL clicks,,/data/audio/JASCO/ClipExport/true,1.8349749999997584
424,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4461.884781,264.04017200000067,445.3,27894.7,261.885,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.1551720000006758
425,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4469.778867,271.2568319999996,661.3,35384.6,269.779,KW,KWT,,T15,No tones,,/data/audio/JASCO/ClipExport/true,1.47783199999958
426,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4478.184144,280.3638020000006,512.8,22294.2,278.184,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.179802000000564
427,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4480.684143,283.3687279999993,499.3,17759.8,280.684,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,2.684727999999268
428,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4483.282664,285.7953139999996,512.8,7773.3,283.283,KW,KWT?,,,It sounds like a modulated T7,,/data/audio/JASCO/ClipExport/true,2.5123139999996056
429,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4489.377202,291.18734400000045,782.7,4197.0,289.377,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.8103440000004407
430,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4491.729418,293.69944300000014,607.3,9217.3,291.729,KW,KWT,,T8,Textbook T8,,/data/audio/JASCO/ClipExport/true,1.9704430000001596
431,JASCOAMARHYDROPHONEC000682_20180112T102208.207Z.wav,4494.522714,298.25452500000017,2888.0,44574.9,294.523,KW,KWT?,,EL,,,/data/audio/JASCO/ClipExport/true,3.731525000000147
432,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4500.066783,4.451234999999535,1390.0,42685.6,0.067,KW,KWT?,,EL,And whistles,,/data/audio/JASCO/ClipExport/true,4.384234999999535
433,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4505.842086,9.97992900000044,1255.1,36140.4,5.842,KW,KWT?,,EL,"Whistles, and something that sounds like T7",,/data/audio/JASCO/ClipExport/true,4.13792900000044
434,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4511.396271,14.185004000000204,2442.6,60734.1,11.396,KW,KWT,,T15,This one does have the tones after the buzz,,/data/audio/JASCO/ClipExport/true,2.7890040000002045
435,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4514.781396,16.480505999999927,1686.9,33576.2,14.781,KW,KWT?,,EL,and buzz,,/data/audio/JASCO/ClipExport/true,1.6995059999999285
436,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4520.017537,21.126374000000368,1187.6,6653.2,20.018,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,1.1083740000003672
437,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4522.776157,25.26368299999938,364.4,39595.1,22.776,KW,KWT,,T3?,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,2.487682999999379
438,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4525.091643,28.41712200000019,553.3,15195.7,25.092,KW,KWT?,,,Masked by vessel noise,,/data/audio/JASCO/ClipExport/true,3.325122000000192
439,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4529.079853,31.919404999999717,485.8,36099.9,29.08,KW,KWT,,T4?,Multiple calls overlapped,,/data/audio/JASCO/ClipExport/true,2.839404999999715
440,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4532.395242,34.045246000000155,593.3,44449.9,32.395,KW,KWT,,T1,"Sounds like WCT01-BC-6, but could also be T8",,/data/audio/JASCO/ClipExport/true,1.650246000000152
441,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4535.683418,37.64112700000079,630.4,61626.7,35.683,KW,KWT,,T8?,Sounds like T8 but could also be T1,,/data/audio/JASCO/ClipExport/true,1.9581270000007864
442,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4537.924797,39.817499000000495,667.5,61676.1,37.925,KW,KWT,,T15?,Only high frequencies and no tones after the buzz,,/data/audio/JASCO/ClipExport/true,1.8924990000004984
443,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4540.393077,44.92501799999988,716.9,60489.5,40.393,KW,KWT?,,,Buzz and clicks,,/data/audio/JASCO/ClipExport/true,4.53201799999988
444,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4574.659661,74.96788200000006,4833.1,56241.7,74.66,KW,KWT?,,,Buzz,,/data/audio/JASCO/ClipExport/true,0.3078820000000632
445,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4575.423207,77.03925900000036,630.4,51471.0,75.423,KW,KWT,,T8,The tones at the beginning look like T8,,/data/audio/JASCO/ClipExport/true,1.6162590000003547
446,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4577.363273,78.8900929999997,1866.5,14709.5,77.363,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,1.5270929999996952
447,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4579.690858,81.82154100000045,1582.2,5896.2,79.691,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,2.1305410000004485
448,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4582.743758,84.36961500000083,1384.4,25945.6,82.744,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,1.6256150000008347
449,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4584.504841,85.8966250000002,1236.1,33226.2,84.505,KW,KWT,,T15,"This time the tone comes after the buzz, and it sounds right",,/data/audio/JASCO/ClipExport/true,1.3916250000002035
450,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4591.729859,96.24354400000036,593.3,20675.5,91.73,KW,KWT?,,,Whistles and non-stereotyped calls,,/data/audio/JASCO/ClipExport/true,4.5135440000003655
451,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4598.295282,100.40091000000022,803.5,30111.2,98.295,KW,KWT,,T13?,very faint,,/data/audio/JASCO/ClipExport/true,2.1059100000002218
452,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4601.966981,104.07291100000056,506.8,18887.5,101.967,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,2.1059110000005603
453,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4604.479296,105.51348199999912,1448.3,61490.7,104.479,KW,KWT,,T15,sans tone,,/data/audio/JASCO/ClipExport/true,1.034481999999116
454,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4609.315524,110.85540800000057,1448.3,6850.0,109.316,KW,KWT?,,,UNK chirps,,/data/audio/JASCO/ClipExport/true,1.5394080000005488
455,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4611.361631,112.72899500000032,1596.6,7801.8,111.362,KW,KWT?,,,UNK chirps,,/data/audio/JASCO/ClipExport/true,1.3669950000003157
456,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4614.817651,115.55691599999932,1337.0,7715.3,114.818,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,0.7389159999993353
457,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4615.864449,116.8245900000006,1460.6,8494.0,115.864,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,0.9605900000005932
458,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4616.8743,118.6473989999997,1547.2,9050.3,116.874,KW,KWT?,,,UNK calls,,/data/audio/JASCO/ClipExport/true,1.7733989999996993
459,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4624.029083,126.63983599999985,1448.3,8963.7,124.029,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,2.610835999999836
460,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4628.080805,129.4726250000002,2004.5,6924.2,128.081,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,1.3916250000002035
461,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4632.405655,133.50205900000043,1967.4,5960.0,132.406,KW,KWT?,,,UNK. Could be first part of T4?,,/data/audio/JASCO/ClipExport/true,1.0960590000004231
462,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4634.723079,139.37817,1471.0,9829.0,134.723,KW,KWT?,,,UNK chirps,,/data/audio/JASCO/ClipExport/true,4.655169999999998
463,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4640.282298,143.05293400000014,667.5,7626.7,140.282,KW,KWT,,T4?,Definitely modified,,/data/audio/JASCO/ClipExport/true,2.770934000000125
464,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4643.936091,147.83993900000073,593.3,26551.3,143.936,KW,KWT?,,,Modified T15?,,/data/audio/JASCO/ClipExport/true,3.903939000000719
465,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4652.062872,153.79945199999918,469.7,42187.9,152.063,KW,KWT?,,,Faint and with noise,,/data/audio/JASCO/ClipExport/true,1.73645199999919
466,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4653.916482,155.28299399999997,4944.4,40803.5,153.916,KW,KWT?,,EL,,,/data/audio/JASCO/ClipExport/true,1.366993999999977
467,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4655.08101,158.60316599999973,469.7,43300.4,155.081,KW,KWT?,,,No idea...,,/data/audio/JASCO/ClipExport/true,3.522165999999743
468,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4660.243183,162.44743200000045,1631.6,61861.6,160.243,KW,KWT,,T15?,Buzz + modulations,,/data/audio/JASCO/ClipExport/true,2.204432000000452
469,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4662.767812,164.86159500000028,543.9,53473.4,162.768,KW,KWT,,T15?,Buzz + modulations,,/data/audio/JASCO/ClipExport/true,2.0935950000002777
470,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4665.399429,166.2610689999998,2608.2,4215.1,165.399,KW,KWT?,,,Tone,,/data/audio/JASCO/ClipExport/true,0.8620689999997921
471,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4666.507803,170.4242549999992,469.7,28145.9,166.508,KW,KWT?,,,KW gibberish,,/data/audio/JASCO/ClipExport/true,3.9162549999991834
472,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4670.52275,171.3234920000003,642.8,43634.1,170.523,KW,KWT?,,,Buzz,,/data/audio/JASCO/ClipExport/true,0.800492000000304
473,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4671.471026,172.3207529999995,445.0,13053.2,171.471,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,0.8497529999995095
474,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4677.856871,178.87916700000008,3448.7,5117.4,177.857,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.022167000000081
475,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4679.383964,180.35690599999995,1186.7,3213.8,179.384,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,0.9729059999999664
476,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4681.662288,184.0881079999997,2014.8,22941.9,181.662,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,2.426107999999658
477,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4686.367454,187.7832559999995,1878.9,28862.8,186.367,KW,KWT?,,,Whistle + buzz,,/data/audio/JASCO/ClipExport/true,1.416255999999521
478,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4688.042331,190.27106300000068,1569.8,8195.3,188.042,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,2.2290630000006786
479,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4691.158093,192.438788,1458.6,5166.9,191.158,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.2807880000000296
480,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4693.288634,194.7175710000004,927.1,7231.1,193.289,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.4285710000003746
481,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4701.034936,202.30347300000008,4301.6,8331.3,201.035,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,1.2684730000000854
482,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4704.319448,205.91998500000005,593.3,7700.9,204.319,KW,KWT,,T8,With something else overlapped,,/data/audio/JASCO/ClipExport/true,1.600985000000037
483,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4706.26526,207.8783,754.0,5488.3,206.265,KW,KWT,,T1,,,/data/audio/JASCO/ClipExport/true,1.613299999999981
484,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4710.711071,211.7454830000004,1038.3,6848.0,210.711,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,1.034483000000364
485,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4712.656884,215.378673,1137.2,45587.1,212.657,KW,KWT,,T15?,Buzz and whistle,,/data/audio/JASCO/ClipExport/true,2.72167300000001
486,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4721.420635,222.714103,1806.9,5804.5,221.421,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.2931029999999737
487,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4724.314723,225.3248509999998,1138.6,6064.4,224.315,KW,KWT,,T1,,,/data/audio/JASCO/ClipExport/true,1.0098509999997989
488,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4725.363147,227.05019200000032,235.1,8428.2,225.363,KW,KWT,,T7?,It would be modified,,/data/audio/JASCO/ClipExport/true,1.6871920000003229
489,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4726.741124,227.8124280000002,3643.1,19145.0,226.741,KW,KWT?,,,Whistles,,/data/audio/JASCO/ClipExport/true,1.0714280000001963
490,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4727.94802,228.45292600000053,3556.4,7050.8,227.948,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,0.5049260000005233
491,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4730.842108,232.19667900000005,2379.2,4399.0,230.842,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.3546790000000328
492,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4732.384243,234.0465609999992,433.7,7199.5,232.384,KW,KWT,,T8,,,/data/audio/JASCO/ClipExport/true,1.6625609999991866
493,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4734.367,235.9187239999999,421.3,8413.9,234.367,KW,KWT,,T8,,,/data/audio/JASCO/ClipExport/true,1.551723999999922
494,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4736.031916,237.2142659999998,1586.1,8599.8,236.032,KW,KWT,,T15?,Only the tones,,/data/audio/JASCO/ClipExport/true,1.1822659999997995
495,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4738.740941,240.36661499999997,4361.8,7211.9,238.741,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,1.6256149999999252
496,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4741.03158,241.931015,4783.1,7831.5,241.032,KW,KWT?,,,Whistle,,/data/audio/JASCO/ClipExport/true,0.899014999999963
497,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4742.887065,243.8229599999998,830.2,6592.3,242.887,KW,KWT,,T11?,,,/data/audio/JASCO/ClipExport/true,0.9359599999997954
498,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4744.130907,245.7935610000001,632.0,9392.8,244.131,KW,KWT,,T8,,,/data/audio/JASCO/ClipExport/true,1.662561000000096
499,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4745.522532,246.08950199999967,2924.4,3841.4,245.523,KW,KWT,,T11?,Faint,,/data/audio/JASCO/ClipExport/true,0.566501999999673
500,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4746.791004,248.34272399999992,359.4,16158.6,246.791,KW,KWT,,T8,Could be T3 or T4… ,,/data/audio/JASCO/ClipExport/true,1.551723999999922
501,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4748.256521,249.50084199999984,1499.4,2342.0,248.257,KW,KWT?,,,Faint modulations,,/data/audio/JASCO/ClipExport/true,1.243841999999859
502,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4750.128441,251.69203899999985,470.9,7881.0,250.128,KW,KWT,,T8,Could be T3 or T4… ,,/data/audio/JASCO/ClipExport/true,1.564038999999866
503,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4751.877209,253.5395610000001,446.1,8017.3,251.877,KW,KWT,,T8,Could be T3 or T4… ,,/data/audio/JASCO/ClipExport/true,1.662561000000096
504,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4756.506951,257.65231999999963,285.0,6951.7,256.507,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.1453199999996286
505,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4768.294551,268.8615019999997,2961.6,5080.5,268.295,KW,KWT,,T11?,Faint,,/data/audio/JASCO/ClipExport/true,0.566501999999673
506,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4769.058097,270.8560289999996,570.0,21920.7,269.058,KW,KWT,,T8,Could be T3 or T4… ,,/data/audio/JASCO/ClipExport/true,1.7980289999995875
507,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4771.274164,273.921782,347.0,22453.5,271.274,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,2.6477820000000065
508,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4775.320006,276.280591,532.8,7695.2,275.32,KW,KWT,,T8,Could be T3 or T4… ,,/data/audio/JASCO/ClipExport/true,0.9605910000000222
509,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4776.477641,278.55927999999943,334.6,8624.5,276.478,KW,KWT?,,,Multiple calls overlapped,,/data/audio/JASCO/ClipExport/true,2.081279999999424
510,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4781.337524,282.9636160000003,545.2,8636.9,281.338,KW,KWT,,T8?,Modified,,/data/audio/JASCO/ClipExport/true,1.6256160000002635
511,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4782.948439,285.36179200000026,706.3,7757.1,282.948,KW,KWT,,T4?,,,/data/audio/JASCO/ClipExport/true,2.413792000000285
512,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4786.224299,287.46784199999985,743.5,8091.7,286.224,KW,KWT,,T8,Faint but I hear the pre-tones,,/data/audio/JASCO/ClipExport/true,1.243841999999859
513,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4793.235379,294.5527340000002,483.3,2242.9,293.235,KW,KWT?,,,Faint,,/data/audio/JASCO/ClipExport/true,1.3177340000002005
514,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4794.294492,296.2521280000002,644.4,7744.7,294.294,KW,KWT,,T4,Could be T8…,,/data/audio/JASCO/ClipExport/true,1.9581280000002157
515,JASCOAMARHYDROPHONEC000682_20180112T102708.175Z.wav,4797.508777,299.50407300000006,632.0,7843.9,297.509,KW,KWT,,T4,Could be T8…,,/data/audio/JASCO/ClipExport/true,1.995073000000048
516,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,4800.154669,2.0269200000005,2143.7,9008.7,0.155,KW,KWT?,,,UNK chirps,,/data/audio/JASCO/ClipExport/true,1.8719200000005003
517,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,4813.199223,15.538899999999945,1672.9,5340.8,13.199,PWSD,,,,chirps,,/data/audio/JASCO/ClipExport/true,2.3398999999999432
518,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,4835.996228,36.73491600000025,2837.7,17174.7,35.996,PWSD,,,,chirps,,/data/audio/JASCO/ClipExport/true,0.7389160000002448
519,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,4844.809037,46.28683199999958,3531.6,14200.7,44.809,PWSD,,,,chirps,,/data/audio/JASCO/ClipExport/true,1.47783199999958
520,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,4855.991299,67.52548500000013,1189.6,35031.0,55.991,PWSD,,,,chirps,,/data/audio/JASCO/ClipExport/true,11.534485000000132
